12/13/2009 2:30,-0.9
12/13/2009 2:35,-0.9
12/13/2009 2:40,-0.9
12/13/2009 2:45,-0.9
12/13/2009 2:50,-0.9
12/13/2009 2:55,-0.9
12/13/2009 3:00,-0.9
12/13/2009 3:05,-0.9
12/13/2009 3:10,-0.9
12/13/2009 3:15,-0.9
12/13/2009 3:20,-0.9
12/13/2009 3:25,-0.9
12/13/2009 3:30,-0.9
12/13/2009 3:35,-0.9
12/13/2009 3:40,-0.9
12/13/2009 3:45,-0.9
12/13/2009 3:50,-0.9
12/13/2009 3:55,-0.9
12/13/2009 4:00,-0.9
12/13/2009 4:05,-0.9
12/13/2009 4:10,-0.9
12/13/2009 4:15,-0.9
12/13/2009 4:20,-0.95
12/13/2009 4:25,-0.9
12/13/2009 4:30,-0.9
12/13/2009 4:35,-0.9
12/13/2009 4:40,-0.95
12/13/2009 4:45,-0.9
12/13/2009 4:50,-0.9
12/13/2009 4:55,-0.95
12/13/2009 5:00,-0.9
12/13/2009 5:05,-0.95
12/13/2009 5:10,-0.9
12/13/2009 5:15,-0.95
12/13/2009 5:20,-0.95
12/13/2009 5:25,-0.95
12/13/2009 5:30,-0.95
12/13/2009 5:35,-0.95
12/13/2009 5:40,-0.95
12/13/2009 5:45,-0.95
12/13/2009 5:50,-0.95
12/13/2009 5:55,-0.95
12/13/2009 6:00,-0.95
12/13/2009 6:05,-0.95
12/13/2009 6:10,-0.95
12/13/2009 6:15,-0.95
12/13/2009 6:20,-0.95
12/13/2009 6:25,-0.95
12/13/2009 6:30,-0.95
12/13/2009 6:35,-0.95
12/13/2009 6:40,-0.95
12/13/2009 6:45,-0.95
12/13/2009 6:50,-0.95
12/13/2009 6:55,-0.95
12/13/2009 7:00,-1.05
12/13/2009 7:05,-0.95
12/13/2009 7:10,-0.95
12/13/2009 7:15,-1.05
12/13/2009 7:20,-0.95
12/13/2009 7:25,-1.05
12/13/2009 7:30,-1.05
12/13/2009 7:35,-1.05
12/13/2009 7:40,-1.05
12/13/2009 7:45,-1.05
12/13/2009 7:50,-1.05
12/13/2009 7:55,-1.05
12/13/2009 8:00,-1.05
12/13/2009 8:05,-1.05
12/13/2009 8:10,-1.05
12/13/2009 8:15,-1.05
12/13/2009 8:20,-1.05
12/13/2009 8:25,-1.05
12/13/2009 8:30,-1.05
12/13/2009 8:35,-1.05
12/13/2009 8:40,-1.05
12/13/2009 8:45,-1.05
12/13/2009 8:50,-1.05
12/13/2009 8:55,-1.05
12/13/2009 9:00,-1.05
12/13/2009 9:05,-1.05
12/13/2009 9:10,-1.05
12/13/2009 9:15,-1.05
12/13/2009 9:20,-1.05
12/13/2009 9:25,-1.05
12/13/2009 9:30,-1.05
12/13/2009 9:35,-1.05
12/13/2009 9:40,-1.05
12/13/2009 9:45,-1.05
12/13/2009 9:50,-1.05
12/13/2009 9:55,-1.05
12/13/2009 10:00,-1.05
12/13/2009 10:05,-1.05
12/13/2009 10:10,-1.05
12/13/2009 10:15,-1.05
12/13/2009 10:20,-1.05
12/13/2009 10:25,-1.05
12/13/2009 10:30,-1.05
12/13/2009 10:35,-1.05
12/13/2009 10:40,-1.05
12/13/2009 10:45,-1.05
12/13/2009 10:50,-1.05
12/13/2009 10:55,-1.05
12/13/2009 11:00,-1.05
12/13/2009 11:05,-1.05
12/13/2009 11:10,-1.05
12/13/2009 11:15,-1.05
12/13/2009 11:20,-1.05
12/13/2009 11:25,-1.05
12/13/2009 11:30,-1.05
12/13/2009 11:35,-1.05
12/13/2009 11:40,-1.05
12/13/2009 11:45,-1.05
12/13/2009 11:50,-1.05
12/13/2009 11:55,-1.05
12/13/2009 12:00,-1.05
12/13/2009 12:05,-1.05
12/13/2009 12:10,-0.95
12/13/2009 12:15,-0.95
12/13/2009 12:20,-0.95
12/13/2009 12:25,-0.95
12/13/2009 12:30,-0.95
12/13/2009 12:35,-0.95
12/13/2009 12:40,-0.95
12/13/2009 12:45,-0.95
12/13/2009 12:50,-0.95
12/13/2009 12:55,-0.9
12/13/2009 13:00,-0.9
12/13/2009 13:05,-0.9
12/13/2009 13:10,-0.95
12/13/2009 13:15,-0.9
